#TradeId,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,Notional,Notional(Base),NettingSet,CounterParty
FS_1.CP_18.CP_22.TL_0.TRADE_6899.COPY_0,FxForward,2020-02-18,4.035519,4588167.457276,USD,4051945.187057,EUR,22709503.87,20055428.61,FS_1.CP_18.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_18.TL_0.TRADE_6899.COPY_0,FxForward,2020-02-18,4.035519,-4051945.187057,EUR,-4051945.187057,EUR,20609202.29,20609202.29,FS_1.CP_22.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_22.TL_0.TRADE_6973.COPY_0,Swap,2025-10-16,9.693413,3804609.160111,EUR,3804609.160111,EUR,62755007.27,62755007.27,FS_1.CP_18.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_18.TL_0.TRADE_6973.COPY_0,Swap,2025-10-16,9.693413,-3804609.160111,EUR,-3804609.160111,EUR,62755007.27,62755007.27,FS_1.CP_22.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_22.TL_0.TRADE_7528.COPY_0,FxForward,2020-04-14,4.188525,-14813458.909267,EUR,-14813458.909267,EUR,93632257.18,93632257.18,FS_1.CP_18.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_18.TL_0.TRADE_7528.COPY_0,FxForward,2020-04-14,4.188525,16773827.620943,USD,14813458.909267,EUR,108900863.71,96173545.25,FS_1.CP_22.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_22.TL_0.TRADE_7996.COPY_0,Swap,2021-01-19,4.953687,3541623.879945,EUR,3541623.879945,EUR,74047183.37,74047183.37,FS_1.CP_18.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_18.TL_0.TRADE_7996.COPY_0,Swap,2021-01-19,4.953687,-3541623.879945,EUR,-3541623.879945,EUR,74047183.37,74047183.37,FS_1.CP_22.CP_18.TL_0,FS_1.CP_18
FS_1.CP_16.CP_22.TL_0.TRADE_112.COPY_0,FxForward,2020-05-06,4.248634,-12452038.514941,EUR,-12452038.514941,EUR,64807613.58,64807613.58,FS_1.CP_16.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_16.TL_0.TRADE_112.COPY_0,FxForward,2020-05-06,4.248634,14099903.935892,USD,12452038.514941,EUR,72079677.87,63655676.60,FS_1.CP_22.CP_16.TL_0,FS_1.CP_16
FS_1.CP_16.CP_22.TL_0.TRADE_1531.COPY_0,Swap,2021-07-19,5.449577,-5323736.264232,EUR,-5323736.264232,EUR,74199415.16,74199415.16,FS_1.CP_16.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_16.TL_0.TRADE_1531.COPY_0,Swap,2021-07-19,5.449577,5323736.264232,EUR,5323736.264232,EUR,74199415.16,74199415.16,FS_1.CP_22.CP_16.TL_0,FS_1.CP_16
FS_1.CP_16.CP_22.TL_0.TRADE_1943.COPY_0,Swap,2021-05-04,5.241358,-813940.479982,EUR,-813940.479982,EUR,16490206.07,16490206.07,FS_1.CP_16.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_16.TL_0.TRADE_1943.COPY_0,Swap,2021-05-04,5.241358,813940.479982,EUR,813940.479982,EUR,16490206.07,16490206.07,FS_1.CP_22.CP_16.TL_0,FS_1.CP_16
FS_1.CP_16.CP_22.TL_0.TRADE_2507.COPY_0,Swap,2025-11-28,9.811221,2127271.132409,EUR,2127271.132409,EUR,16853668.73,16853668.73,FS_1.CP_16.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_16.TL_0.TRADE_2507.COPY_0,Swap,2025-11-28,9.811221,-2127271.132409,EUR,-2127271.132409,EUR,16853668.73,16853668.73,FS_1.CP_22.CP_16.TL_0,FS_1.CP_16
FS_1.CP_16.CP_22.TL_0.TRADE_3373.COPY_0,FxForward,2018-03-11,2.093413,12620607.615034,USD,11145628.567320,EUR,113302798.15,100061022.60,FS_1.CP_16.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_16.TL_0.TRADE_3373.COPY_0,FxForward,2018-03-11,2.093413,-11145628.567320,EUR,-11145628.567320,EUR,95861642.56,95861642.56,FS_1.CP_22.CP_16.TL_0,FS_1.CP_16
FS_1.CP_16.CP_22.TL_0.TRADE_3993.COPY_0,Swap,2016-09-29,0.647541,-379902.850662,EUR,-379902.850662,EUR,74243347.53,74243347.53,FS_1.CP_16.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_16.TL_0.TRADE_3993.COPY_0,Swap,2016-09-29,0.647541,379902.850662,EUR,379902.850662,EUR,74243347.53,74243347.53,FS_1.CP_22.CP_16.TL_0,FS_1.CP_16
FS_1.CP_16.CP_22.TL_0.TRADE_8814.COPY_0,FxForward,2017-05-19,1.282454,-33651219.427730,EUR,-33651219.427730,EUR,72415440.38,72415440.38,FS_1.CP_16.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_16.TL_0.TRADE_8814.COPY_0,FxForward,2017-05-19,1.282454,38104520.853137,USD,33651219.427730,EUR,83023489.14,73320477.15,FS_1.CP_22.CP_16.TL_0,FS_1.CP_16
FS_1.CP_6.CP_12.TL_0.TRADE_151.COPY_0,FxForward,2016-06-05,0.330601,12503114.641915,USD,11041867.078365,EUR,51788666.77,45736089.85,FS_1.CP_6.CP_12.TL_0,FS_1.CP_12
FS_1.CP_12.CP_6.TL_0.TRADE_151.COPY_0,FxForward,2016-06-05,0.330601,-11041867.078365,EUR,-11041867.078365,EUR,44915890.99,44915890.99,FS_1.CP_12.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_12.TL_0.TRADE_1033.COPY_0,Swap,2018-12-24,2.882454,-1455714.565625,EUR,-1455714.565625,EUR,22640792.77,22640792.77,FS_1.CP_6.CP_12.TL_0,FS_1.CP_12
FS_1.CP_12.CP_6.TL_0.TRADE_1033.COPY_0,Swap,2018-12-24,2.882454,1455714.565625,EUR,1455714.565625,EUR,22640792.77,22640792.77,FS_1.CP_12.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_12.TL_0.TRADE_1036.COPY_0,FxForward,2020-11-18,4.784153,11683763.762287,USD,10318274.296687,EUR,66272057.37,58526796.68,FS_1.CP_6.CP_12.TL_0,FS_1.CP_12
FS_1.CP_12.CP_6.TL_0.TRADE_1036.COPY_0,FxForward,2020-11-18,4.784153,-10318274.296687,EUR,-10318274.296687,EUR,57970934.76,57970934.76,FS_1.CP_12.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_12.TL_0.TRADE_2699.COPY_0,FxForward,2017-06-23,1.378344,5580033.262551,USD,4927890.956977,EUR,13348186.31,11788174.64,FS_1.CP_6.CP_12.TL_0,FS_1.CP_12
FS_1.CP_12.CP_6.TL_0.TRADE_2699.COPY_0,FxForward,2017-06-23,1.378344,-4927890.956977,EUR,-4927890.956977,EUR,11562958.72,11562958.72,FS_1.CP_12.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_12.TL_0.TRADE_3260.COPY_0,FxForward,2019-11-20,3.789303,9684658.875139,USD,8552806.165602,EUR,88693281.30,78327636.83,FS_1.CP_6.CP_12.TL_0,FS_1.CP_12
FS_1.CP_12.CP_6.TL_0.TRADE_3260.COPY_0,FxForward,2019-11-20,3.789303,-8552806.165602,EUR,-8552806.165602,EUR,72889143.33,72889143.33,FS_1.CP_12.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_12.TL_0.TRADE_3310.COPY_0,Swap,2018-10-19,2.701632,-1654680.295139,EUR,-1654680.295139,EUR,60297892.52,60297892.52,FS_1.CP_6.CP_12.TL_0,FS_1.CP_12
FS_1.CP_12.CP_6.TL_0.TRADE_3310.COPY_0,Swap,2018-10-19,2.701632,1654680.295139,EUR,1654680.295139,EUR,60297892.52,60297892.52,FS_1.CP_12.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_12.TL_0.TRADE_3822.COPY_0,Swap,2024-02-05,8.000000,-6785102.586322,EUR,-6785102.586322,EUR,34189828.98,34189828.98,FS_1.CP_6.CP_12.TL_0,FS_1.CP_12
FS_1.CP_12.CP_6.TL_0.TRADE_3822.COPY_0,Swap,2024-02-05,8.000000,6785102.586322,EUR,6785102.586322,EUR,34189828.98,34189828.98,FS_1.CP_12.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_12.TL_0.TRADE_5295.COPY_0,Swap,2024-02-28,8.062842,-32848.006604,EUR,-32848.006604,EUR,2014056.80,2014056.80,FS_1.CP_6.CP_12.TL_0,FS_1.CP_12
FS_1.CP_12.CP_6.TL_0.TRADE_5295.COPY_0,Swap,2024-02-28,8.062842,32848.006604,EUR,32848.006604,EUR,2014056.80,2014056.80,FS_1.CP_12.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_12.TL_0.TRADE_8727.COPY_0,FxForward,2019-02-17,3.033139,-5044096.778179,EUR,-5044096.778179,EUR,34631656.20,34631656.20,FS_1.CP_6.CP_12.TL_0,FS_1.CP_12
FS_1.CP_12.CP_6.TL_0.TRADE_8727.COPY_0,FxForward,2019-02-17,3.033139,5711617.413513,USD,5044096.778179,EUR,40131139.49,35440985.76,FS_1.CP_12.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_12.TL_0.TRADE_8920.COPY_0,Swap,2024-01-08,7.923497,-13289804.529055,EUR,-13289804.529055,EUR,69698026.81,69698026.81,FS_1.CP_6.CP_12.TL_0,FS_1.CP_12
FS_1.CP_12.CP_6.TL_0.TRADE_8920.COPY_0,Swap,2024-01-08,7.923497,13289804.529055,EUR,13289804.529055,EUR,69698026.81,69698026.81,FS_1.CP_12.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_10.TL_0.TRADE_1849.COPY_0,Swap,2016-07-11,0.428962,334142.871594,EUR,334142.871594,EUR,92832324.75,92832324.75,FS_1.CP_6.CP_10.TL_0,FS_1.CP_10
FS_1.CP_10.CP_6.TL_0.TRADE_1849.COPY_0,Swap,2016-07-11,0.428962,-334142.871594,EUR,-334142.871594,EUR,92832324.75,92832324.75,FS_1.CP_10.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_10.TL_0.TRADE_2470.COPY_0,FxForward,2016-03-26,0.136612,3858785.150922,USD,3407806.289931,EUR,36951430.75,32632891.75,FS_1.CP_6.CP_10.TL_0,FS_1.CP_10
FS_1.CP_10.CP_6.TL_0.TRADE_2470.COPY_0,FxForward,2016-03-26,0.136612,-3407806.289931,EUR,-3407806.289931,EUR,32202871.50,32202871.50,FS_1.CP_10.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_10.TL_0.TRADE_3097.COPY_0,Swap,2022-08-08,6.504372,9771857.958378,EUR,9771857.958378,EUR,74276925.15,74276925.15,FS_1.CP_6.CP_10.TL_0,FS_1.CP_10
FS_1.CP_10.CP_6.TL_0.TRADE_3097.COPY_0,Swap,2022-08-08,6.504372,-9771857.958378,EUR,-9771857.958378,EUR,74276925.15,74276925.15,FS_1.CP_10.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_10.TL_0.TRADE_3476.COPY_0,Swap,2020-08-06,4.500000,-1846078.328480,EUR,-1846078.328480,EUR,60764499.11,60764499.11,FS_1.CP_6.CP_10.TL_0,FS_1.CP_10
FS_1.CP_10.CP_6.TL_0.TRADE_3476.COPY_0,Swap,2020-08-06,4.500000,1846078.328480,EUR,1846078.328480,EUR,60764499.11,60764499.11,FS_1.CP_10.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_10.TL_0.TRADE_3505.COPY_0,FxForward,2018-03-28,2.139988,11024800.991910,USD,9736324.956183,EUR,81705983.92,72156949.67,FS_1.CP_6.CP_10.TL_0,FS_1.CP_10
FS_1.CP_10.CP_6.TL_0.TRADE_3505.COPY_0,FxForward,2018-03-28,2.139988,-9736324.956183,EUR,-9736324.956183,EUR,70852489.40,70852489.40,FS_1.CP_10.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_10.TL_0.TRADE_6715.COPY_0,FxForward,2019-01-25,2.970125,13348197.463441,USD,11788184.492285,EUR,106116116.87,93714253.68,FS_1.CP_6.CP_10.TL_0,FS_1.CP_10
FS_1.CP_10.CP_6.TL_0.TRADE_6715.COPY_0,FxForward,2019-01-25,2.970125,-11788184.492285,EUR,-11788184.492285,EUR,90011856.13,90011856.13,FS_1.CP_10.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_10.TL_0.TRADE_9214.COPY_0,Swap,2020-12-21,4.874317,-937903.222018,EUR,-937903.222018,EUR,8215202.47,8215202.47,FS_1.CP_6.CP_10.TL_0,FS_1.CP_10
FS_1.CP_10.CP_6.TL_0.TRADE_9214.COPY_0,Swap,2020-12-21,4.874317,937903.222018,EUR,937903.222018,EUR,8215202.47,8215202.47,FS_1.CP_10.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_7.TL_0.TRADE_139.COPY_0,FxForward,2017-05-30,1.312591,21047441.531409,USD,18587612.637765,EUR,49928611.22,44093420.26,FS_1.CP_6.CP_7.TL_0,FS_1.CP_7
FS_1.CP_7.CP_6.TL_0.TRADE_139.COPY_0,FxForward,2017-05-30,1.312591,-18587612.637765,EUR,-18587612.637765,EUR,42334296.28,42334296.28,FS_1.CP_7.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_7.TL_0.TRADE_1626.COPY_0,Swap,2021-03-04,5.074235,1221040.358656,EUR,1221040.358656,EUR,69139830.76,69139830.76,FS_1.CP_6.CP_7.TL_0,FS_1.CP_7
FS_1.CP_7.CP_6.TL_0.TRADE_1626.COPY_0,Swap,2021-03-04,5.074235,-1221040.358656,EUR,-1221040.358656,EUR,69139830.76,69139830.76,FS_1.CP_7.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_7.TL_0.TRADE_3810.COPY_0,FxForward,2018-08-22,2.542728,-6662885.811742,EUR,-6662885.811742,EUR,42949362.43,42949362.43,FS_1.CP_6.CP_7.TL_0,FS_1.CP_7
FS_1.CP_7.CP_6.TL_0.TRADE_3810.COPY_0,FxForward,2018-08-22,2.542728,7544632.131411,USD,6662885.811742,EUR,48781244.69,43080147.24,FS_1.CP_7.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_7.TL_0.TRADE_5694.COPY_0,FxForward,2017-06-12,1.348207,35362764.460079,USD,31229893.980396,EUR,77345667.67,68306226.57,FS_1.CP_6.CP_7.TL_0,FS_1.CP_7
FS_1.CP_7.CP_6.TL_0.TRADE_5694.COPY_0,FxForward,2017-06-12,1.348207,-31229893.980396,EUR,-31229893.980396,EUR,68977476.22,68977476.22,FS_1.CP_7.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_7.TL_0.TRADE_5925.COPY_0,FxForward,2021-02-01,4.989303,6998280.939425,USD,6180387.057409,EUR,36211697.05,31979611.24,FS_1.CP_6.CP_7.TL_0,FS_1.CP_7
FS_1.CP_7.CP_6.TL_0.TRADE_5925.COPY_0,FxForward,2021-02-01,4.989303,-6180387.057409,EUR,-6180387.057409,EUR,32196201.56,32196201.56,FS_1.CP_7.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_7.TL_0.TRADE_7995.COPY_0,Swap,2024-02-26,8.057377,-972490.834286,EUR,-972490.834286,EUR,9022147.58,9022147.58,FS_1.CP_6.CP_7.TL_0,FS_1.CP_7
FS_1.CP_7.CP_6.TL_0.TRADE_7995.COPY_0,Swap,2024-02-26,8.057377,972490.834286,EUR,972490.834286,EUR,9022147.58,9022147.58,FS_1.CP_7.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_7.TL_0.TRADE_8613.COPY_0,Swap,2020-07-20,4.453552,317505.200606,EUR,317505.200606,EUR,12344933.16,12344933.16,FS_1.CP_6.CP_7.TL_0,FS_1.CP_7
FS_1.CP_7.CP_6.TL_0.TRADE_8613.COPY_0,Swap,2020-07-20,4.453552,-317505.200606,EUR,-317505.200606,EUR,12344933.16,12344933.16,FS_1.CP_7.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_23.TL_0.TRADE_1805.COPY_0,FxForward,2020-09-06,4.584699,-16455305.022776,EUR,-16455305.022776,EUR,84761009.73,84761009.73,FS_1.CP_6.CP_23.TL_0,FS_1.CP_23
FS_1.CP_23.CP_6.TL_0.TRADE_1805.COPY_0,FxForward,2020-09-06,4.584699,18632950.723575,USD,16455305.022776,EUR,94478829.17,83437023.76,FS_1.CP_23.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_23.TL_0.TRADE_2415.COPY_0,FxForward,2016-07-26,0.469945,29342834.733734,USD,25913517.560350,EUR,87997362.86,77713050.85,FS_1.CP_6.CP_23.TL_0,FS_1.CP_23
FS_1.CP_23.CP_6.TL_0.TRADE_2415.COPY_0,FxForward,2016-07-26,0.469945,-25913517.560350,EUR,-25913517.560350,EUR,76804266.66,76804266.66,FS_1.CP_23.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_23.TL_0.TRADE_2789.COPY_0,FxForward,2018-01-06,1.918070,4881419.915036,USD,4310925.029418,EUR,24826787.54,21925263.89,FS_1.CP_6.CP_23.TL_0,FS_1.CP_23
FS_1.CP_23.CP_6.TL_0.TRADE_2789.COPY_0,FxForward,2018-01-06,1.918070,-4310925.029418,EUR,-4310925.029418,EUR,21847320.26,21847320.26,FS_1.CP_23.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_23.TL_0.TRADE_3783.COPY_0,FxForward,2017-09-11,1.597522,-7445794.681568,EUR,-7445794.681568,EUR,22221823.66,22221823.66,FS_1.CP_6.CP_23.TL_0,FS_1.CP_23
FS_1.CP_23.CP_6.TL_0.TRADE_3783.COPY_0,FxForward,2017-09-11,1.597522,8431148.812343,USD,7445794.681568,EUR,25769756.72,22758027.62,FS_1.CP_23.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_23.TL_0.TRADE_4454.COPY_0,FxForward,2016-08-27,0.557377,17347574.843382,USD,15320151.901229,EUR,46192737.96,40794161.07,FS_1.CP_6.CP_23.TL_0,FS_1.CP_23
FS_1.CP_23.CP_6.TL_0.TRADE_4454.COPY_0,FxForward,2016-08-27,0.557377,-15320151.901229,EUR,-15320151.901229,EUR,40181257.04,40181257.04,FS_1.CP_23.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_23.TL_0.TRADE_6277.COPY_0,Swap,2018-06-29,2.394783,379756.383057,EUR,379756.383057,EUR,14385623.05,14385623.05,FS_1.CP_6.CP_23.TL_0,FS_1.CP_23
FS_1.CP_23.CP_6.TL_0.TRADE_6277.COPY_0,Swap,2018-06-29,2.394783,-379756.383057,EUR,-379756.383057,EUR,14385623.05,14385623.05,FS_1.CP_23.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_23.TL_0.TRADE_6435.COPY_0,Swap,2021-04-08,5.170125,-7610418.165220,EUR,-7610418.165220,EUR,55474365.62,55474365.62,FS_1.CP_6.CP_23.TL_0,FS_1.CP_23
FS_1.CP_23.CP_6.TL_0.TRADE_6435.COPY_0,Swap,2021-04-08,5.170125,7610418.165220,EUR,7610418.165220,EUR,55474365.62,55474365.62,FS_1.CP_23.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_23.TL_0.TRADE_7608.COPY_0,FxForward,2017-08-23,1.545467,27344987.752380,USD,24149160.322748,EUR,74096978.74,65437214.13,FS_1.CP_6.CP_23.TL_0,FS_1.CP_23
FS_1.CP_23.CP_6.TL_0.TRADE_7608.COPY_0,FxForward,2017-08-23,1.545467,-24149160.322748,EUR,-24149160.322748,EUR,65262146.74,65262146.74,FS_1.CP_23.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_23.TL_0.TRADE_8844.COPY_0,Swap,2022-09-19,6.619440,-5583891.943814,EUR,-5583891.943814,EUR,32084236.06,32084236.06,FS_1.CP_6.CP_23.TL_0,FS_1.CP_23
FS_1.CP_23.CP_6.TL_0.TRADE_8844.COPY_0,Swap,2022-09-19,6.619440,5583891.943814,EUR,5583891.943814,EUR,32084236.06,32084236.06,FS_1.CP_23.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_23.TL_0.TRADE_8951.COPY_0,FxForward,2019-01-12,2.934509,744613.109313,USD,657589.665720,EUR,4716945.85,4165673.16,FS_1.CP_6.CP_23.TL_0,FS_1.CP_23
FS_1.CP_23.CP_6.TL_0.TRADE_8951.COPY_0,FxForward,2019-01-12,2.934509,-657589.665720,EUR,-657589.665720,EUR,4144908.19,4144908.19,FS_1.CP_23.CP_6.TL_0,FS_1.CP_6
FS_1.CP_6.CP_23.TL_0.TRADE_9520.COPY_0,Swap,2024-09-20,8.622951,-2859926.791009,EUR,-2859926.791009,EUR,73090944.53,73090944.53,FS_1.CP_6.CP_23.TL_0,FS_1.CP_23
FS_1.CP_23.CP_6.TL_0.TRADE_9520.COPY_0,Swap,2024-09-20,8.622951,2859926.791009,EUR,2859926.791009,EUR,73090944.53,73090944.53,FS_1.CP_23.CP_6.TL_0,FS_1.CP_6
FS_1.CP_12.CP_27.TL_0.TRADE_11.COPY_0,FxForward,2017-08-28,1.559166,18179628.606125,USD,16054962.971381,EUR,51132466.08,45156579.78,FS_1.CP_12.CP_27.TL_0,FS_1.CP_27
FS_1.CP_27.CP_12.TL_0.TRADE_11.COPY_0,FxForward,2017-08-28,1.559166,-16054962.971381,EUR,-16054962.971381,EUR,44668837.16,44668837.16,FS_1.CP_27.CP_12.TL_0,FS_1.CP_12
FS_1.CP_12.CP_27.TL_0.TRADE_3910.COPY_0,FxForward,2021-01-07,4.920810,2163372.245255,USD,1910537.450649,EUR,13118550.18,11585376.24,FS_1.CP_12.CP_27.TL_0,FS_1.CP_27
FS_1.CP_27.CP_12.TL_0.TRADE_3910.COPY_0,FxForward,2021-01-07,4.920810,-1910537.450649,EUR,-1910537.450649,EUR,11310496.46,11310496.46,FS_1.CP_27.CP_12.TL_0,FS_1.CP_12
FS_1.CP_12.CP_27.TL_0.TRADE_4769.COPY_0,FxForward,2018-03-22,2.123550,-12542941.275660,EUR,-12542941.275660,EUR,90625151.54,90625151.54,FS_1.CP_12.CP_27.TL_0,FS_1.CP_27
FS_1.CP_27.CP_12.TL_0.TRADE_4769.COPY_0,FxForward,2018-03-22,2.123550,14202836.495257,USD,12542941.275660,EUR,104352589.72,92156831.16,FS_1.CP_27.CP_12.TL_0,FS_1.CP_12
FS_1.CP_12.CP_27.TL_0.TRADE_4904.COPY_0,FxForward,2020-06-12,4.349727,547796.494334,USD,483775.143208,EUR,3591005.39,3171322.13,FS_1.CP_12.CP_27.TL_0,FS_1.CP_27
FS_1.CP_27.CP_12.TL_0.TRADE_4904.COPY_0,FxForward,2020-06-12,4.349727,-483775.143208,EUR,-483775.143208,EUR,3075835.01,3075835.01,FS_1.CP_27.CP_12.TL_0,FS_1.CP_12
FS_1.CP_12.CP_27.TL_0.TRADE_5125.COPY_0,FxForward,2020-01-05,3.915301,18484058.257764,USD,16323813.721325,EUR,114595559.87,101202698.38,FS_1.CP_12.CP_27.TL_0,FS_1.CP_27
FS_1.CP_27.CP_12.TL_0.TRADE_5125.COPY_0,FxForward,2020-01-05,3.915301,-16323813.721325,EUR,-16323813.721325,EUR,99690963.32,99690963.32,FS_1.CP_27.CP_12.TL_0,FS_1.CP_12
FS_1.CP_12.CP_27.TL_0.TRADE_6118.COPY_0,Swap,2016-09-19,0.620219,257887.309234,EUR,257887.309234,EUR,29883584.46,29883584.46,FS_1.CP_12.CP_27.TL_0,FS_1.CP_27
FS_1.CP_27.CP_12.TL_0.TRADE_6118.COPY_0,Swap,2016-09-19,0.620219,-257887.309234,EUR,-257887.309234,EUR,29883584.46,29883584.46,FS_1.CP_27.CP_12.TL_0,FS_1.CP_12
FS_1.CP_12.CP_27.TL_0.TRADE_7456.COPY_0,FxForward,2019-12-21,3.874235,-13081173.745926,EUR,-13081173.745926,EUR,69209909.35,69209909.35,FS_1.CP_12.CP_27.TL_0,FS_1.CP_27
FS_1.CP_27.CP_12.TL_0.TRADE_7456.COPY_0,FxForward,2019-12-21,3.874235,14812297.035941,USD,13081173.745926,EUR,76864119.11,67880956.91,FS_1.CP_27.CP_12.TL_0,FS_1.CP_12
FS_1.CP_12.CP_29.TL_0.TRADE_151.COPY_0,FxForward,2016-06-05,0.330601,12503114.641915,USD,11041867.078365,EUR,51788666.77,45736089.85,FS_1.CP_12.CP_29.TL_0,FS_1.CP_29
FS_1.CP_29.CP_12.TL_0.TRADE_151.COPY_0,FxForward,2016-06-05,0.330601,-11041867.078365,EUR,-11041867.078365,EUR,44915890.99,44915890.99,FS_1.CP_29.CP_12.TL_0,FS_1.CP_12
FS_1.CP_12.CP_29.TL_0.TRADE_1060.COPY_0,FxForward,2018-06-12,2.348207,-6559220.379313,EUR,-6559220.379313,EUR,50917600.53,50917600.53,FS_1.CP_12.CP_29.TL_0,FS_1.CP_29
FS_1.CP_29.CP_12.TL_0.TRADE_1060.COPY_0,FxForward,2018-06-12,2.348207,7427247.926650,USD,6559220.379313,EUR,59545768.62,52586613.90,FS_1.CP_29.CP_12.TL_0,FS_1.CP_12
FS_1.CP_12.CP_29.TL_0.TRADE_1604.COPY_0,FxForward,2020-03-31,4.150273,-15405944.009307,EUR,-15405944.009307,EUR,91820140.76,91820140.76,FS_1.CP_12.CP_29.TL_0,FS_1.CP_29
FS_1.CP_29.CP_12.TL_0.TRADE_1604.COPY_0,FxForward,2020-03-31,4.150273,17444720.421666,USD,15405944.009307,EUR,105386587.84,93069985.21,FS_1.CP_29.CP_12.TL_0,FS_1.CP_12
FS_1.CP_12.CP_29.TL_0.TRADE_2482.COPY_0,FxForward,2020-12-17,4.863388,-1579860.809099,EUR,-1579860.809099,EUR,8539467.07,8539467.07,FS_1.CP_12.CP_29.TL_0,FS_1.CP_29
FS_1.CP_29.CP_12.TL_0.TRADE_2482.COPY_0,FxForward,2020-12-17,4.863388,1788934.848993,USD,1579860.809099,EUR,9679976.90,8548671.38,FS_1.CP_29.CP_12.TL_0,FS_1.CP_12
FS_1.CP_12.CP_29.TL_0.TRADE_2567.COPY_0,FxForward,2016-12-10,0.844262,-40123898.166249,EUR,-40123898.166249,EUR,80458837.62,80458837.62,FS_1.CP_12.CP_29.TL_0,FS_1.CP_29
FS_1.CP_29.CP_12.TL_0.TRADE_2567.COPY_0,FxForward,2016-12-10,0.844262,45433774.477876,USD,40123898.166249,EUR,92655511.70,81826798.65,FS_1.CP_29.CP_12.TL_0,FS_1.CP_12
FS_1.CP_12.CP_29.TL_0.TRADE_5137.COPY_0,FxForward,2019-10-27,3.723550,-2434508.378917,EUR,-2434508.378917,EUR,16178252.52,16178252.52,FS_1.CP_12.CP_29.TL_0,FS_1.CP_29
FS_1.CP_29.CP_12.TL_0.TRADE_5137.COPY_0,FxForward,2019-10-27,3.723550,2756683.914258,USD,2434508.378917,EUR,18858492.32,16654487.42,FS_1.CP_29.CP_12.TL_0,FS_1.CP_12
FS_1.CP_12.CP_29.TL_0.TRADE_5146.COPY_0,FxForward,2018-12-22,2.876974,9736207.483377,USD,8598330.252722,EUR,60004484.92,52991719.71,FS_1.CP_12.CP_29.TL_0,FS_1.CP_29
FS_1.CP_29.CP_12.TL_0.TRADE_5146.COPY_0,FxForward,2018-12-22,2.876974,-8598330.252722,EUR,-8598330.252722,EUR,53015678.20,53015678.20,FS_1.CP_29.CP_12.TL_0,FS_1.CP_12
FS_1.CP_12.CP_29.TL_0.TRADE_6692.COPY_0,FxForward,2019-07-12,3.430399,-14270886.548523,EUR,-14270886.548523,EUR,88899458.85,88899458.85,FS_1.CP_12.CP_29.TL_0,FS_1.CP_29
